target_pref_name,canonical_smiles,molecule_chembl_id,standard_value,standard_type,target_organism,Kd_M,pKd,molecule,Morgan_Fingerprint,MACCS_Fingerprint,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,MolMR,BalabanJ,BertzCT,RingCount,HallKierAlpha,FractionCSP3,MolVolume3D,degree_centrality,closeness_centrality,betweenness_centrality,clustering_coefficient,graph_density
Septin-9,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,CHEMBL38380,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466C70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70EEA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AB90>,291.37600000000003,1.2188,1.0,4.0,62.3,2.0,77.98850000000004,2.0858410396261764,701.9357259714062,3.0,-1.5,0.3571428571428571,291.1041477840005,0.1157894736842105,0.2635792279785179,0.1625730994152046,0.0,0.1157894736842105
Septin-9,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CHEMBL91829,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466D50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70EF80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AC70>,468.5570000000002,3.513700000000002,1.0,6.0,68.5,2.0,136.7506999999999,1.6218321693193114,1507.2156221544203,6.0,-3.679999999999999,0.2857142857142857,468.2161407560008,0.0672268907563025,0.1926756739431204,0.1310924369747899,0.0,0.0672268907563025
Septin-9,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,CHEMBL522892,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466DC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70EFF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86ACE0>,392.4380000000001,2.5445,3.0,5.0,94.04,2.0,113.73680000000004,1.6092861480695906,1285.8043227467235,5.0,-3.39,0.238095238095238,392.1760875120006,0.0812807881773399,0.1851734220477848,0.1710454296661193,0.0,0.0812807881773399
Septin-9,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL2103830,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466E30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AD50>,580.4660000000002,3.094500000000001,4.0,12.0,186.72,10.0,139.07949999999988,1.6241969047531415,1460.1787477743924,4.0,-4.240000000000001,0.3043478260869565,580.1482912620006,0.0551282051282051,0.1389338747467624,0.1700067476383265,0.0,0.0551282051282051
Septin-9,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,CHEMBL1614707,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466EA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F0D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86ADC0>,468.4790000000002,6.057200000000006,0.0,6.0,65.97,10.0,120.609,1.2118808027900208,1182.391140072794,4.0,-3.88,0.24,468.1773106360007,0.0659536541889483,0.1192225612596902,0.2427027629233511,0.0,0.0659536541889483
Septin-9,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL400402,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466F10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AE30>,475.9800000000004,5.5774200000000045,2.0,7.0,83.4,7.0,135.07449999999994,1.283994605304672,1306.831420054759,5.0,-3.419999999999999,0.2692307692307692,475.1775027520008,0.0677361853832442,0.1381739796530204,0.2058266488413547,0.0,0.0677361853832442
Septin-9,COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,CHEMBL1234354,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466F80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F1B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AEA0>,425.48900000000026,2.2453200000000004,2.0,9.0,125.38,6.0,117.06120000000004,1.80811749663268,1121.4348080421414,4.0,-3.0400000000000005,0.4545454545454545,425.2063043440007,0.0731182795698925,0.1852258812003646,0.1618835743418613,0.0,0.0731182795698924
Septin-9,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,CHEMBL1952329,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B466FF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AF10>,405.4240000000001,4.048600000000003,1.0,6.0,54.69,5.0,103.81670000000004,1.5354257015748285,979.6522770508824,4.0,-2.809999999999999,0.4,405.1776449840007,0.0788177339901478,0.1696739169516663,0.191023535851122,0.0,0.0788177339901477
Septin-9,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL475251,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AF80>,470.4610000000003,3.633200000000001,3.0,10.0,128.75,7.0,122.22710000000002,1.5822898521094333,1227.4450584033964,4.0,-4.3500000000000005,0.2727272727272727,470.17139605600056,0.0659536541889483,0.1522349274640178,0.1813725490196078,0.0,0.0659536541889483
Septin-9,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,CHEMBL3688339,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4670D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86AFF0>,487.43100000000027,6.044100000000006,2.0,6.0,78.35,6.0,134.58599999999996,1.7055571485288394,1167.480735495705,4.0,-2.41,0.4,486.1589314960009,0.0681818181818181,0.1687597524636807,0.1677663734115347,0.0,0.0681818181818181
Septin-9,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,CHEMBL217092,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B060>,542.0360000000002,3.9395000000000016,1.0,10.0,90.44,8.0,144.29669999999984,1.2928846283235809,1280.4382791500211,6.0,-3.05,0.4814814814814814,541.2091968040008,0.0611664295874822,0.1519138611676915,0.164058795637743,0.0,0.0611664295874822
Septin-9,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12,CHEMBL3426621,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4671B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F3E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B0D0>,323.39300000000003,1.7463999999999993,1.0,4.0,62.3,2.0,82.54150000000004,2.1681445330164077,789.2241833210716,3.0,-1.5700000000000005,0.4,323.1103760360005,0.1038961038961038,0.2550282809643835,0.1525974025974026,0.0,0.1038961038961039
Septin-9,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL24828,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B140>,475.3620000000003,4.426100000000003,1.0,5.0,62.74,5.0,117.68470000000003,1.6591385637637923,1109.9781107861509,4.0,-2.45,0.3636363636363636,474.1066663280008,0.0758620689655172,0.1701512514915974,0.1840722495894909,0.0,0.0758620689655172
Septin-9,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,CHEMBL1908397,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F4C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B1B0>,332.4070000000001,2.7787000000000006,2.0,3.0,61.02,3.0,100.23690000000003,1.490593764283088,904.8506702884677,4.0,-2.9199999999999995,0.2,332.1637112600006,0.0933333333333333,0.1778041588068378,0.21,0.0,0.0933333333333333
Septin-9,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CHEMBL2403108,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B220>,558.1480000000001,6.361920000000006,3.0,8.0,105.24,9.0,154.15889999999973,1.6602249164640763,1389.2316268517166,4.0,-2.8799999999999994,0.4285714285714285,557.222738692001,0.0583214793741109,0.1486281331097079,0.1658764027185079,0.0,0.0583214793741109
Septin-9,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,CHEMBL270995,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F5A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B290>,441.46300000000025,3.4165400000000004,2.0,8.0,116.76000000000002,7.0,115.49010000000004,1.5843642501932913,1296.6969455177225,4.0,-3.66,0.3181818181818182,441.1812324680007,0.0705645161290322,0.1607751660624944,0.1833333333333333,0.0,0.0705645161290322
Septin-9,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,CHEMBL1738757,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4673E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B300>,553.5980000000003,6.048000000000005,3.0,7.0,123.06,6.0,154.30759999999972,1.344920750287032,1761.1226963089582,5.0,-5.319999999999999,0.1666666666666666,553.2237659760009,0.0548780487804878,0.1292902934795346,0.1807692307692307,0.0,0.0548780487804878
Septin-9,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,CHEMBL215152,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B370>,507.57000000000016,3.499900000000001,4.0,8.0,128.29000000000002,13.0,139.45389999999995,1.3361174418479216,1330.531614113566,4.0,-4.09,0.3076923076923077,507.23941604000095,0.06006006006006,0.1240277293996996,0.2134277134277134,0.0,0.06006006006006
Septin-9,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CHEMBL3264002,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4674C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F6F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B3E0>,471.4700000000002,2.6847200000000004,2.0,8.0,136.31,7.0,117.93020000000004,1.6795247905978197,1492.6951745979336,4.0,-3.9,0.1428571428571428,471.1012678960005,0.0681818181818181,0.1584549561564875,0.1808406647116324,0.0,0.0681818181818181
Septin-9,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CHEMBL483321,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B450>,469.5450000000002,4.953340000000003,2.0,7.0,98.26,9.0,136.96739999999988,1.489578761255843,1353.0392968409649,4.0,-4.3,0.1851851851851851,469.2113897240008,0.0638655462184873,0.1368163596046413,0.2026483320600967,0.0,0.0638655462184873
Septin-9,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CHEMBL1789941,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4675A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F7D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B4C0>,306.37300000000005,3.466380000000001,1.0,5.0,83.17999999999999,4.0,86.33470000000003,1.701320839413269,849.2211356700518,4.0,-2.68,0.4117647058823529,306.1592945760005,0.1027667984189723,0.2202201646224676,0.1765480895915678,0.0,0.1027667984189723
Septin-9,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,CHEMBL1084546,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B530>,507.49800000000016,3.1365000000000007,3.0,8.0,129.21,7.0,123.90290000000005,1.6089720965246912,1397.1509398889,4.0,-3.94,0.238095238095238,507.13004316000047,0.0638655462184873,0.1554572917367016,0.1720397249809014,0.0,0.0638655462184873
Septin-9,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccc(F)cc5)cc4F)c3s2)nc1,CHEMBL3989914,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F8B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B5A0>,619.7190000000002,6.220500000000005,3.0,8.0,97.4,11.0,167.37509999999975,1.21584129446029,1730.5684597291615,5.0,-4.359999999999999,0.1612903225806451,619.1523381640008,0.0520487264673311,0.1119737779526821,0.2049536774437511,0.0,0.0520487264673311
Septin-9,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,CHEMBL3039517,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4676F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B610>,436.3100000000002,2.86714,3.0,6.0,97.4,5.0,106.39410000000002,1.674384249902349,794.3292588525454,3.0,-2.23,0.3888888888888889,435.0906016640006,0.0826210826210826,0.1785753224160978,0.1938461538461538,0.0,0.0826210826210826
Septin-9,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL3353410,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70F990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B680>,499.6190000000003,4.509800000000003,2.0,8.0,87.55,10.0,150.87239999999974,1.7065918885507303,1427.5756477173193,4.0,-4.37,0.25,499.269573296001,0.06006006006006,0.1521521633567187,0.1669240669240669,0.0,0.06006006006006
Septin-9,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,CHEMBL1944698,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4677D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FA00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B6F0>,372.4720000000001,4.657700000000004,1.0,5.0,50.28,0.0,112.77870000000004,1.669664104138353,970.075964654136,4.0,-3.1799999999999997,0.217391304347826,372.1950113880007,0.0820105820105819,0.1915405116717225,0.1639194139194139,0.0,0.082010582010582
Septin-9,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,CHEMBL572881,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467840>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FA70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B760>,373.4600000000001,4.044100000000002,3.0,5.0,78.94,5.0,111.7116,1.4973169396035275,1000.8187680613408,4.0,-3.4099999999999997,0.2272727272727272,373.1902603560007,0.0820105820105819,0.1747124822481049,0.1902726902726902,0.0,0.082010582010582
Septin-9,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31965,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B4678B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FAE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B7D0>,485.9470000000004,4.391500000000003,2.0,7.0,88.61,9.0,130.42839999999998,1.5584181185757715,1186.7273174671227,4.0,-3.27,0.2916666666666667,485.1629955600007,0.0659536541889483,0.1539271827074255,0.1821524064171123,0.0,0.0659536541889483
Septin-9,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,CHEMBL3545328,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FB50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B840>,444.5390000000002,3.4143000000000017,3.0,7.0,91.41,6.0,129.87910000000002,1.2260263389705457,1074.8110936212352,5.0,-3.49,0.32,444.2273741360008,0.0700757575757575,0.1393991889309928,0.209371945259042,0.0,0.0700757575757575
Septin-9,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,CHEMBL2220486,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467990>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FBC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B8B0>,443.5030000000003,4.418600000000003,2.0,6.0,95.7,7.0,127.35460000000003,1.4804685204849295,1364.7639195878407,5.0,-3.84,0.2307692307692307,443.18450628000073,0.0700757575757575,0.1599044579072143,0.1780913978494623,0.0656565656565656,0.0700757575757575
Septin-9,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,CHEMBL1230607,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467A00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FC30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B920>,361.4900000000002,2.313400000000001,2.0,4.0,81.33,4.0,100.46940000000004,1.7487931496322828,686.1016421276182,3.0,-1.89,0.7368421052631579,361.2477752320009,0.0861538461538461,0.1995891002830673,0.1774358974358974,0.0,0.0861538461538461
Septin-9,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CHEMBL384304,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467A70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FCA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86B990>,441.4600000000003,1.4125,2.0,8.0,127.51,6.0,105.84840000000004,1.768628323963552,1072.4866886060138,3.0,-2.8600000000000008,0.3888888888888889,441.1282315920006,0.0735632183908045,0.1660304297301968,0.1881773399014778,0.0,0.0735632183908046
Septin-9,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,CHEMBL574737,635.0,Kd,Homo sapiens,6.350000000000001e-07,6.197226274708024,<rdkit.Chem.rdchem.Mol object at 0x000002137B467AE0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FD10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BA00>,482.54000000000025,3.844900000000002,3.0,7.0,89.68,2.0,136.9037,1.730631081937122,1785.2200510051514,8.0,-3.4299999999999997,0.3214285714285714,482.19540531200073,0.0682539682539682,0.2220038405242035,0.107703081232493,0.0,0.0682539682539682
Septin-9,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,CHEMBL514201,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467B50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FD80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BA70>,513.0130000000003,3.976700000000004,0.0,5.0,65.86000000000001,5.0,137.72399999999996,1.6021598877702123,1335.0324431089657,4.0,-3.23,0.3703703703703703,512.1990467200008,0.0619047619047618,0.1551240307564841,0.1686274509803921,0.0,0.0619047619047619
Septin-9,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,CHEMBL1614725,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467BC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FDF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BAE0>,547.9650000000001,5.916600000000003,3.0,7.0,101.3,9.0,137.7051999999999,1.477488663131554,1450.3307789272037,4.0,-3.829999999999999,0.2692307692307692,547.1598020000007,0.0583214793741109,0.1322581951338218,0.1917575470207049,0.0,0.0583214793741109
Septin-9,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,CHEMBL3188267,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467C30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FE60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BB50>,412.42800000000005,3.429000000000002,1.0,6.0,85.07000000000001,4.0,114.11520000000002,1.5057574723791065,1445.0284042418796,5.0,-4.2,0.0869565217391304,412.14478738400055,0.075268817204301,0.1649159777891607,0.1832406377456433,0.0,0.075268817204301
Septin-9,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1173655,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467CA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FED0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BBC0>,485.9470000000002,4.389900000000002,2.0,7.0,88.61000000000001,8.0,130.4064,1.6802607790026551,1214.67784504622,4.0,-3.27,0.2916666666666667,485.1629955600007,0.0659536541889483,0.1613276380946529,0.1723484848484848,0.0,0.0659536541889483
Septin-9,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL513909,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467D10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F70FF40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BC30>,521.6660000000004,3.5568000000000017,2.0,8.0,102.93,7.0,148.5178999999998,1.3751490134613775,1175.0323748374883,5.0,-3.4000000000000004,0.5714285714285714,521.3114381080011,0.0597439544807965,0.1451964980620491,0.1713687371582108,0.0,0.0597439544807965
Septin-9,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,CHEMBL1721885,30000.0,Kd,Homo sapiens,3e-05,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000002137B467D80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F6E4040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000002137F86BCA0>,442.4910000000002,1.68624,4.0,5.0,106.69,6.0,118.76640000000005,1.4723376982916268,1072.188951374916,4.0,-3.01,0.391304347826087,442.2016335640008,0.0705645161290322,0.1570479540193359,0.1879032258064516,0.0,0.0705645161290322
